video_id,frame_timestamp,x1,y1,x2,y2,action_id,person_id
1_clip_004,161,0.908313,0.001347,0.999484,0.292167,12,2
1_clip_004,161,0.908313,0.001347,0.999484,0.292167,14,2
1_clip_004,161,0.908313,0.001347,0.999484,0.292167,24,2
1_clip_004,161,0.908313,0.001347,0.999484,0.292167,6,2
1_clip_004,161,0.908313,0.001347,0.999484,0.292167,1,2
1_clip_004,161,0.908313,0.001347,0.999484,0.292167,19,2
1_clip_004,161,0.908313,0.001347,0.999484,0.292167,17,2
1_clip_004,161,0.908313,0.001347,0.999484,0.292167,10,2
1_clip_004,161,0.908313,0.001347,0.999484,0.292167,12,2
1_clip_004,161,0.908313,0.001347,0.999484,0.292167,14,2
1_clip_004,161,0.908313,0.001347,0.999484,0.292167,24,2
1_clip_004,161,0.908313,0.001347,0.999484,0.292167,6,2
1_clip_004,161,0.908313,0.001347,0.999484,0.292167,1,2
1_clip_004,161,0.908313,0.001347,0.999484,0.292167,19,2
1_clip_004,161,0.908313,0.001347,0.999484,0.292167,17,2
1_clip_004,161,0.908313,0.001347,0.999484,0.292167,10,2
1_clip_004,161,0.908313,0.001347,0.999484,0.292167,12,2
1_clip_004,161,0.908313,0.001347,0.999484,0.292167,14,2
1_clip_004,161,0.908313,0.001347,0.999484,0.292167,24,2
1_clip_004,161,0.908313,0.001347,0.999484,0.292167,6,2
1_clip_004,161,0.908313,0.001347,0.999484,0.292167,1,2
1_clip_004,161,0.908313,0.001347,0.999484,0.292167,19,2
1_clip_004,161,0.193797,0.339750,0.273406,0.756833,17,3
1_clip_004,161,0.193797,0.339750,0.273406,0.756833,10,3
1_clip_004,161,0.193797,0.339750,0.273406,0.756833,12,3
1_clip_004,161,0.193797,0.339750,0.273406,0.756833,14,3
1_clip_004,161,0.193797,0.339750,0.273406,0.756833,24,3
1_clip_004,161,0.193797,0.339750,0.273406,0.756833,6,3
1_clip_004,161,0.193797,0.339750,0.273406,0.756833,1,3
1_clip_004,161,0.193797,0.339750,0.273406,0.756833,19,3
1_clip_004,161,0.193797,0.339750,0.273406,0.756833,17,3
1_clip_004,161,0.193797,0.339750,0.273406,0.756833,10,3
1_clip_004,161,0.193797,0.339750,0.273406,0.756833,12,3
1_clip_004,161,0.193797,0.339750,0.273406,0.756833,14,3
1_clip_004,161,0.193797,0.339750,0.273406,0.756833,24,3
1_clip_004,161,0.193797,0.339750,0.273406,0.756833,6,3
1_clip_004,161,0.193797,0.339750,0.273406,0.756833,1,3
1_clip_004,161,0.193797,0.339750,0.273406,0.756833,19,3
1_clip_004,161,0.193797,0.339750,0.273406,0.756833,17,3
1_clip_004,161,0.193797,0.339750,0.273406,0.756833,10,3
1_clip_004,161,0.193797,0.339750,0.273406,0.756833,12,3
1_clip_004,161,0.193797,0.339750,0.273406,0.756833,14,3
1_clip_004,161,0.193797,0.339750,0.273406,0.756833,24,3
1_clip_004,161,0.193797,0.339750,0.273406,0.756833,6,3
1_clip_004,161,0.193797,0.339750,0.273406,0.756833,1,3
1_clip_004,161,0.193797,0.339750,0.273406,0.756833,19,3
1_clip_004,161,0.193797,0.339750,0.273406,0.756833,17,3
1_clip_004,161,0.193797,0.339750,0.273406,0.756833,10,3
1_clip_004,161,0.193797,0.339750,0.273406,0.756833,12,3
1_clip_004,161,0.193797,0.339750,0.273406,0.756833,14,3
1_clip_004,161,0.193797,0.339750,0.273406,0.756833,24,3
1_clip_004,161,0.193797,0.339750,0.273406,0.756833,6,3
1_clip_004,161,0.193797,0.339750,0.273406,0.756833,1,3
1_clip_004,161,0.193797,0.339750,0.273406,0.756833,19,3
1_clip_004,161,0.797969,0.000486,0.851187,0.242958,17,4
1_clip_004,161,0.797969,0.000486,0.851187,0.242958,10,4
1_clip_004,161,0.797969,0.000486,0.851187,0.242958,12,4
1_clip_004,161,0.797969,0.000486,0.851187,0.242958,14,4
1_clip_004,161,0.797969,0.000486,0.851187,0.242958,24,4
1_clip_004,161,0.797969,0.000486,0.851187,0.242958,6,4
1_clip_004,161,0.797969,0.000486,0.851187,0.242958,1,4
1_clip_004,161,0.797969,0.000486,0.851187,0.242958,19,4
1_clip_004,161,0.797969,0.000486,0.851187,0.242958,17,4
1_clip_004,161,0.797969,0.000486,0.851187,0.242958,10,4
1_clip_004,161,0.797969,0.000486,0.851187,0.242958,12,4
1_clip_004,161,0.797969,0.000486,0.851187,0.242958,14,4
1_clip_004,161,0.797969,0.000486,0.851187,0.242958,24,4
1_clip_004,161,0.797969,0.000486,0.851187,0.242958,6,4
1_clip_004,161,0.797969,0.000486,0.851187,0.242958,1,4
1_clip_004,161,0.797969,0.000486,0.851187,0.242958,19,4
1_clip_004,161,0.797969,0.000486,0.851187,0.242958,17,4
1_clip_004,161,0.797969,0.000486,0.851187,0.242958,10,4
1_clip_004,161,0.797969,0.000486,0.851187,0.242958,12,4
1_clip_004,161,0.797969,0.000486,0.851187,0.242958,14,4
1_clip_004,161,0.797969,0.000486,0.851187,0.242958,24,4
1_clip_004,161,0.797969,0.000486,0.851187,0.242958,6,4
1_clip_004,161,0.797969,0.000486,0.851187,0.242958,1,4
1_clip_004,161,0.797969,0.000486,0.851187,0.242958,19,4
1_clip_004,161,0.797969,0.000486,0.851187,0.242958,17,4
1_clip_004,161,0.797969,0.000486,0.851187,0.242958,10,4
1_clip_004,161,0.797969,0.000486,0.851187,0.242958,12,4
1_clip_004,161,0.797969,0.000486,0.851187,0.242958,14,4
1_clip_004,161,0.797969,0.000486,0.851187,0.242958,24,4
1_clip_004,161,0.797969,0.000486,0.851187,0.242958,6,4
1_clip_004,161,0.797969,0.000486,0.851187,0.242958,1,4
1_clip_004,161,0.797969,0.000486,0.851187,0.242958,19,4
1_clip_004,161,0.326562,0.290708,0.423398,0.463000,17,5
1_clip_004,161,0.326562,0.290708,0.423398,0.463000,10,5
1_clip_004,161,0.326562,0.290708,0.423398,0.463000,12,5
1_clip_004,161,0.326562,0.290708,0.423398,0.463000,14,5
1_clip_004,161,0.326562,0.290708,0.423398,0.463000,24,5
1_clip_004,161,0.326562,0.290708,0.423398,0.463000,6,5
1_clip_004,161,0.326562,0.290708,0.423398,0.463000,1,5
1_clip_004,161,0.326562,0.290708,0.423398,0.463000,19,5
1_clip_004,161,0.326562,0.290708,0.423398,0.463000,17,5
1_clip_004,161,0.326562,0.290708,0.423398,0.463000,10,5
1_clip_004,161,0.326562,0.290708,0.423398,0.463000,12,5
1_clip_004,161,0.326562,0.290708,0.423398,0.463000,14,5
1_clip_004,161,0.326562,0.290708,0.423398,0.463000,24,5
1_clip_004,161,0.326562,0.290708,0.423398,0.463000,6,5
1_clip_004,161,0.326562,0.290708,0.423398,0.463000,1,5
1_clip_004,161,0.326562,0.290708,0.423398,0.463000,19,5
1_clip_004,161,0.326562,0.290708,0.423398,0.463000,17,5
1_clip_004,161,0.326562,0.290708,0.423398,0.463000,10,5
1_clip_004,161,0.326562,0.290708,0.423398,0.463000,12,5
1_clip_004,161,0.326562,0.290708,0.423398,0.463000,14,5
1_clip_004,161,0.326562,0.290708,0.423398,0.463000,24,5
1_clip_004,161,0.326562,0.290708,0.423398,0.463000,6,5
1_clip_004,161,0.326562,0.290708,0.423398,0.463000,1,5
1_clip_004,161,0.326562,0.290708,0.423398,0.463000,19,5
1_clip_004,161,0.326562,0.290708,0.423398,0.463000,17,5
1_clip_004,161,0.326562,0.290708,0.423398,0.463000,10,5
1_clip_004,161,0.326562,0.290708,0.423398,0.463000,12,5
1_clip_004,161,0.326562,0.290708,0.423398,0.463000,14,5
1_clip_004,161,0.326562,0.290708,0.423398,0.463000,24,5
1_clip_004,161,0.326562,0.290708,0.423398,0.463000,6,5
1_clip_004,161,0.326562,0.290708,0.423398,0.463000,1,5
1_clip_004,161,0.326562,0.290708,0.423398,0.463000,19,5
1_clip_005,161,0.489039,0.196472,0.600617,0.570431,17,1
1_clip_005,161,0.489039,0.196472,0.600617,0.570431,10,1
1_clip_005,161,0.489039,0.196472,0.600617,0.570431,12,1
1_clip_005,161,0.489039,0.196472,0.600617,0.570431,14,1
1_clip_005,161,0.489039,0.196472,0.600617,0.570431,24,1
1_clip_005,161,0.489039,0.196472,0.600617,0.570431,6,1
1_clip_005,161,0.489039,0.196472,0.600617,0.570431,1,1
1_clip_005,161,0.489039,0.196472,0.600617,0.570431,19,1
1_clip_005,161,0.489039,0.196472,0.600617,0.570431,17,1
1_clip_005,161,0.489039,0.196472,0.600617,0.570431,10,1
1_clip_005,161,0.489039,0.196472,0.600617,0.570431,12,1
1_clip_005,161,0.489039,0.196472,0.600617,0.570431,14,1
1_clip_005,161,0.489039,0.196472,0.600617,0.570431,24,1
1_clip_005,161,0.489039,0.196472,0.600617,0.570431,6,1
1_clip_005,161,0.489039,0.196472,0.600617,0.570431,1,1
1_clip_005,161,0.489039,0.196472,0.600617,0.570431,19,1
1_clip_005,161,0.489039,0.196472,0.600617,0.570431,17,1
1_clip_005,161,0.489039,0.196472,0.600617,0.570431,10,1
1_clip_005,161,0.489039,0.196472,0.600617,0.570431,12,1
1_clip_005,161,0.489039,0.196472,0.600617,0.570431,14,1
1_clip_005,161,0.489039,0.196472,0.600617,0.570431,24,1
1_clip_005,161,0.489039,0.196472,0.600617,0.570431,6,1
1_clip_005,161,0.489039,0.196472,0.600617,0.570431,1,1
1_clip_005,161,0.489039,0.196472,0.600617,0.570431,19,1
1_clip_005,161,0.489039,0.196472,0.600617,0.570431,17,1
1_clip_005,161,0.489039,0.196472,0.600617,0.570431,10,1
1_clip_005,161,0.489039,0.196472,0.600617,0.570431,12,1
1_clip_005,161,0.489039,0.196472,0.600617,0.570431,14,1
1_clip_005,161,0.489039,0.196472,0.600617,0.570431,24,1
1_clip_005,161,0.489039,0.196472,0.600617,0.570431,6,1
1_clip_005,161,0.489039,0.196472,0.600617,0.570431,1,1
1_clip_005,161,0.489039,0.196472,0.600617,0.570431,19,1
1_clip_005,161,0.903273,0.000194,0.963008,0.295681,17,2
1_clip_005,161,0.903273,0.000194,0.963008,0.295681,10,2
1_clip_005,161,0.903273,0.000194,0.963008,0.295681,12,2
1_clip_005,161,0.903273,0.000194,0.963008,0.295681,14,2
1_clip_005,161,0.903273,0.000194,0.963008,0.295681,24,2
1_clip_005,161,0.903273,0.000194,0.963008,0.295681,6,2
1_clip_005,161,0.903273,0.000194,0.963008,0.295681,1,2
1_clip_005,161,0.903273,0.000194,0.963008,0.295681,19,2
1_clip_005,161,0.903273,0.000194,0.963008,0.295681,17,2
1_clip_005,161,0.903273,0.000194,0.963008,0.295681,10,2
1_clip_005,161,0.903273,0.000194,0.963008,0.295681,12,2
1_clip_005,161,0.903273,0.000194,0.963008,0.295681,14,2
1_clip_005,161,0.903273,0.000194,0.963008,0.295681,24,2
1_clip_005,161,0.903273,0.000194,0.963008,0.295681,6,2
1_clip_005,161,0.903273,0.000194,0.963008,0.295681,1,2
1_clip_005,161,0.903273,0.000194,0.963008,0.295681,19,2
1_clip_005,161,0.903273,0.000194,0.963008,0.295681,17,2
1_clip_005,161,0.903273,0.000194,0.963008,0.295681,10,2
1_clip_005,161,0.903273,0.000194,0.963008,0.295681,12,2
1_clip_005,161,0.903273,0.000194,0.963008,0.295681,14,2
1_clip_005,161,0.903273,0.000194,0.963008,0.295681,24,2
1_clip_005,161,0.903273,0.000194,0.963008,0.295681,6,2
1_clip_005,161,0.903273,0.000194,0.963008,0.295681,1,2
1_clip_005,161,0.903273,0.000194,0.963008,0.295681,19,2
1_clip_005,161,0.903273,0.000194,0.963008,0.295681,17,2
1_clip_005,161,0.903273,0.000194,0.963008,0.295681,10,2
1_clip_005,161,0.903273,0.000194,0.963008,0.295681,12,2
1_clip_005,161,0.903273,0.000194,0.963008,0.295681,14,2
1_clip_005,161,0.903273,0.000194,0.963008,0.295681,24,2
1_clip_005,161,0.903273,0.000194,0.963008,0.295681,6,2
1_clip_005,161,0.903273,0.000194,0.963008,0.295681,1,2
1_clip_005,161,0.903273,0.000194,0.963008,0.295681,19,2
1_clip_005,161,0.187508,0.317083,0.264594,0.730569,17,3
1_clip_005,161,0.187508,0.317083,0.264594,0.730569,10,3
1_clip_005,161,0.187508,0.317083,0.264594,0.730569,12,3
1_clip_005,161,0.187508,0.317083,0.264594,0.730569,14,3
1_clip_005,161,0.187508,0.317083,0.264594,0.730569,24,3
1_clip_005,161,0.187508,0.317083,0.264594,0.730569,6,3
1_clip_005,161,0.187508,0.317083,0.264594,0.730569,1,3
1_clip_005,161,0.187508,0.317083,0.264594,0.730569,19,3
1_clip_005,161,0.187508,0.317083,0.264594,0.730569,17,3
1_clip_005,161,0.187508,0.317083,0.264594,0.730569,10,3
1_clip_005,161,0.187508,0.317083,0.264594,0.730569,12,3
1_clip_005,161,0.187508,0.317083,0.264594,0.730569,14,3
1_clip_005,161,0.187508,0.317083,0.264594,0.730569,24,3
1_clip_005,161,0.187508,0.317083,0.264594,0.730569,6,3
1_clip_005,161,0.187508,0.317083,0.264594,0.730569,1,3
1_clip_005,161,0.187508,0.317083,0.264594,0.730569,19,3
1_clip_005,161,0.187508,0.317083,0.264594,0.730569,17,3
1_clip_005,161,0.187508,0.317083,0.264594,0.730569,10,3
1_clip_005,161,0.187508,0.317083,0.264594,0.730569,12,3
1_clip_005,161,0.187508,0.317083,0.264594,0.730569,14,3
1_clip_005,161,0.187508,0.317083,0.264594,0.730569,24,3
1_clip_005,161,0.187508,0.317083,0.264594,0.730569,6,3
1_clip_005,161,0.187508,0.317083,0.264594,0.730569,1,3
1_clip_005,161,0.187508,0.317083,0.264594,0.730569,19,3
1_clip_005,161,0.187508,0.317083,0.264594,0.730569,17,3
1_clip_005,161,0.187508,0.317083,0.264594,0.730569,10,3
1_clip_005,161,0.187508,0.317083,0.264594,0.730569,12,3
1_clip_005,161,0.187508,0.317083,0.264594,0.730569,14,3
1_clip_005,161,0.187508,0.317083,0.264594,0.730569,24,3
1_clip_005,161,0.187508,0.317083,0.264594,0.730569,6,3
1_clip_005,161,0.187508,0.317083,0.264594,0.730569,1,3
1_clip_005,161,0.187508,0.317083,0.264594,0.730569,19,3
1_clip_005,161,0.798453,0.000264,0.850031,0.242444,17,4
1_clip_005,161,0.798453,0.000264,0.850031,0.242444,10,4
1_clip_005,161,0.798453,0.000264,0.850031,0.242444,12,4
1_clip_005,161,0.798453,0.000264,0.850031,0.242444,14,4
1_clip_005,161,0.798453,0.000264,0.850031,0.242444,24,4
1_clip_005,161,0.798453,0.000264,0.850031,0.242444,6,4
1_clip_005,161,0.798453,0.000264,0.850031,0.242444,1,4
1_clip_005,161,0.798453,0.000264,0.850031,0.242444,19,4
1_clip_005,161,0.798453,0.000264,0.850031,0.242444,17,4
1_clip_005,161,0.798453,0.000264,0.850031,0.242444,10,4
1_clip_005,161,0.798453,0.000264,0.850031,0.242444,12,4
1_clip_005,161,0.798453,0.000264,0.850031,0.242444,14,4
1_clip_005,161,0.798453,0.000264,0.850031,0.242444,24,4
1_clip_005,161,0.798453,0.000264,0.850031,0.242444,6,4
1_clip_005,161,0.798453,0.000264,0.850031,0.242444,1,4
1_clip_005,161,0.798453,0.000264,0.850031,0.242444,19,4
1_clip_005,161,0.798453,0.000264,0.850031,0.242444,17,4
1_clip_005,161,0.798453,0.000264,0.850031,0.242444,10,4
1_clip_005,161,0.798453,0.000264,0.850031,0.242444,12,4
1_clip_005,161,0.798453,0.000264,0.850031,0.242444,14,4
1_clip_005,161,0.798453,0.000264,0.850031,0.242444,24,4
1_clip_005,161,0.798453,0.000264,0.850031,0.242444,6,4
1_clip_005,161,0.798453,0.000264,0.850031,0.242444,1,4
1_clip_005,161,0.798453,0.000264,0.850031,0.242444,19,4
1_clip_005,161,0.798453,0.000264,0.850031,0.242444,17,4
1_clip_005,161,0.798453,0.000264,0.850031,0.242444,10,4
1_clip_005,161,0.798453,0.000264,0.850031,0.242444,12,4
1_clip_005,161,0.798453,0.000264,0.850031,0.242444,14,4
1_clip_005,161,0.798453,0.000264,0.850031,0.242444,24,4
1_clip_005,161,0.798453,0.000264,0.850031,0.242444,6,4
1_clip_005,161,0.798453,0.000264,0.850031,0.242444,1,4
1_clip_005,161,0.798453,0.000264,0.850031,0.242444,19,4
1_clip_005,161,0.352031,0.268278,0.415242,0.462250,17,5
1_clip_005,161,0.352031,0.268278,0.415242,0.462250,10,5
1_clip_005,161,0.352031,0.268278,0.415242,0.462250,12,5
1_clip_005,161,0.352031,0.268278,0.415242,0.462250,14,5
1_clip_005,161,0.352031,0.268278,0.415242,0.462250,24,5
1_clip_005,161,0.352031,0.268278,0.415242,0.462250,6,5
1_clip_005,161,0.352031,0.268278,0.415242,0.462250,1,5
1_clip_005,161,0.352031,0.268278,0.415242,0.462250,19,5
1_clip_005,161,0.352031,0.268278,0.415242,0.462250,17,5
1_clip_005,161,0.352031,0.268278,0.415242,0.462250,10,5
1_clip_005,161,0.352031,0.268278,0.415242,0.462250,12,5
1_clip_005,161,0.352031,0.268278,0.415242,0.462250,14,5
1_clip_005,161,0.352031,0.268278,0.415242,0.462250,24,5
1_clip_005,161,0.352031,0.268278,0.415242,0.462250,6,5
1_clip_005,161,0.352031,0.268278,0.415242,0.462250,1,5
1_clip_005,161,0.352031,0.268278,0.415242,0.462250,19,5
1_clip_005,161,0.352031,0.268278,0.415242,0.462250,17,5
1_clip_005,161,0.352031,0.268278,0.415242,0.462250,10,5
1_clip_005,161,0.352031,0.268278,0.415242,0.462250,12,5
1_clip_005,161,0.352031,0.268278,0.415242,0.462250,14,5
1_clip_005,161,0.352031,0.268278,0.415242,0.462250,24,5
1_clip_005,161,0.352031,0.268278,0.415242,0.462250,6,5
1_clip_005,161,0.352031,0.268278,0.415242,0.462250,1,5
1_clip_005,161,0.352031,0.268278,0.415242,0.462250,19,5
1_clip_005,161,0.352031,0.268278,0.415242,0.462250,17,5
1_clip_005,161,0.352031,0.268278,0.415242,0.462250,10,5
1_clip_005,161,0.352031,0.268278,0.415242,0.462250,12,5
1_clip_005,161,0.352031,0.268278,0.415242,0.462250,14,5
1_clip_005,161,0.352031,0.268278,0.415242,0.462250,24,5
1_clip_005,161,0.352031,0.268278,0.415242,0.462250,6,5
1_clip_005,161,0.352031,0.268278,0.415242,0.462250,1,5
1_clip_005,161,0.352031,0.268278,0.415242,0.462250,19,5
1_clip_006,218,0.905203,0.000819,0.967938,0.295056,17,1
1_clip_006,218,0.905203,0.000819,0.967938,0.295056,10,1
1_clip_006,218,0.905203,0.000819,0.967938,0.295056,12,1
1_clip_006,218,0.905203,0.000819,0.967938,0.295056,14,1
1_clip_006,218,0.905203,0.000819,0.967938,0.295056,24,1
1_clip_006,218,0.905203,0.000819,0.967938,0.295056,6,1
1_clip_006,218,0.905203,0.000819,0.967938,0.295056,1,1
1_clip_006,218,0.905203,0.000819,0.967938,0.295056,19,1
1_clip_006,218,0.905203,0.000819,0.967938,0.295056,17,1
1_clip_006,218,0.905203,0.000819,0.967938,0.295056,10,1
1_clip_006,218,0.905203,0.000819,0.967938,0.295056,12,1
1_clip_006,218,0.905203,0.000819,0.967938,0.295056,14,1
1_clip_006,218,0.905203,0.000819,0.967938,0.295056,24,1
1_clip_006,218,0.905203,0.000819,0.967938,0.295056,6,1
1_clip_006,218,0.905203,0.000819,0.967938,0.295056,1,1
1_clip_006,218,0.905203,0.000819,0.967938,0.295056,19,1
1_clip_006,218,0.905203,0.000819,0.967938,0.295056,17,1
1_clip_006,218,0.905203,0.000819,0.967938,0.295056,10,1
1_clip_006,218,0.905203,0.000819,0.967938,0.295056,12,1
1_clip_006,218,0.905203,0.000819,0.967938,0.295056,14,1
1_clip_006,218,0.905203,0.000819,0.967938,0.295056,24,1
1_clip_006,218,0.905203,0.000819,0.967938,0.295056,6,1
1_clip_006,218,0.905203,0.000819,0.967938,0.295056,1,1
1_clip_006,218,0.905203,0.000819,0.967938,0.295056,19,1
1_clip_006,218,0.905203,0.000819,0.967938,0.295056,17,1
1_clip_006,218,0.905203,0.000819,0.967938,0.295056,10,1
1_clip_006,218,0.905203,0.000819,0.967938,0.295056,12,1
1_clip_006,218,0.905203,0.000819,0.967938,0.295056,14,1
1_clip_006,218,0.905203,0.000819,0.967938,0.295056,24,1
1_clip_006,218,0.905203,0.000819,0.967938,0.295056,6,1
1_clip_006,218,0.905203,0.000819,0.967938,0.295056,1,1
1_clip_006,218,0.905203,0.000819,0.967938,0.295056,19,1
1_clip_006,218,0.170055,0.326194,0.262797,0.728083,17,2
1_clip_006,218,0.170055,0.326194,0.262797,0.728083,10,2
1_clip_006,218,0.170055,0.326194,0.262797,0.728083,12,2
1_clip_006,218,0.170055,0.326194,0.262797,0.728083,14,2
1_clip_006,218,0.170055,0.326194,0.262797,0.728083,24,2
1_clip_006,218,0.170055,0.326194,0.262797,0.728083,6,2
1_clip_006,218,0.170055,0.326194,0.262797,0.728083,1,2
1_clip_006,218,0.170055,0.326194,0.262797,0.728083,19,2
1_clip_006,218,0.170055,0.326194,0.262797,0.728083,17,2
1_clip_006,218,0.170055,0.326194,0.262797,0.728083,10,2
1_clip_006,218,0.170055,0.326194,0.262797,0.728083,12,2
1_clip_006,218,0.170055,0.326194,0.262797,0.728083,14,2
1_clip_006,218,0.170055,0.326194,0.262797,0.728083,24,2
1_clip_006,218,0.170055,0.326194,0.262797,0.728083,6,2
1_clip_006,218,0.170055,0.326194,0.262797,0.728083,1,2
1_clip_006,218,0.170055,0.326194,0.262797,0.728083,19,2
1_clip_006,218,0.170055,0.326194,0.262797,0.728083,17,2
1_clip_006,218,0.170055,0.326194,0.262797,0.728083,10,2
1_clip_006,218,0.170055,0.326194,0.262797,0.728083,12,2
1_clip_006,218,0.170055,0.326194,0.262797,0.728083,14,2
1_clip_006,218,0.170055,0.326194,0.262797,0.728083,24,2
1_clip_006,218,0.170055,0.326194,0.262797,0.728083,6,2
1_clip_006,218,0.170055,0.326194,0.262797,0.728083,1,2
1_clip_006,218,0.170055,0.326194,0.262797,0.728083,19,2
1_clip_006,218,0.170055,0.326194,0.262797,0.728083,17,2
1_clip_006,218,0.170055,0.326194,0.262797,0.728083,10,2
1_clip_006,218,0.170055,0.326194,0.262797,0.728083,12,2
1_clip_006,218,0.170055,0.326194,0.262797,0.728083,14,2
1_clip_006,218,0.170055,0.326194,0.262797,0.728083,24,2
1_clip_006,218,0.170055,0.326194,0.262797,0.728083,6,2
1_clip_006,218,0.170055,0.326194,0.262797,0.728083,1,2
1_clip_006,218,0.170055,0.326194,0.262797,0.728083,19,2
1_clip_006,218,0.426172,0.178694,0.491258,0.550722,17,3
1_clip_006,218,0.426172,0.178694,0.491258,0.550722,10,3
1_clip_006,218,0.426172,0.178694,0.491258,0.550722,12,3
1_clip_006,218,0.426172,0.178694,0.491258,0.550722,14,3
1_clip_006,218,0.426172,0.178694,0.491258,0.550722,24,3
1_clip_006,218,0.426172,0.178694,0.491258,0.550722,6,3
1_clip_006,218,0.426172,0.178694,0.491258,0.550722,1,3
1_clip_006,218,0.426172,0.178694,0.491258,0.550722,19,3
1_clip_006,218,0.426172,0.178694,0.491258,0.550722,17,3
1_clip_006,218,0.426172,0.178694,0.491258,0.550722,10,3
1_clip_006,218,0.426172,0.178694,0.491258,0.550722,12,3
1_clip_006,218,0.426172,0.178694,0.491258,0.550722,14,3
1_clip_006,218,0.426172,0.178694,0.491258,0.550722,24,3
1_clip_006,218,0.426172,0.178694,0.491258,0.550722,6,3
1_clip_006,218,0.426172,0.178694,0.491258,0.550722,1,3
1_clip_006,218,0.426172,0.178694,0.491258,0.550722,19,3
1_clip_006,218,0.426172,0.178694,0.491258,0.550722,17,3
1_clip_006,218,0.426172,0.178694,0.491258,0.550722,10,3
1_clip_006,218,0.426172,0.178694,0.491258,0.550722,12,3
1_clip_006,218,0.426172,0.178694,0.491258,0.550722,14,3
1_clip_006,218,0.426172,0.178694,0.491258,0.550722,24,3
1_clip_006,218,0.426172,0.178694,0.491258,0.550722,6,3
1_clip_006,218,0.426172,0.178694,0.491258,0.550722,1,3
1_clip_006,218,0.426172,0.178694,0.491258,0.550722,19,3
1_clip_006,218,0.426172,0.178694,0.491258,0.550722,17,3
1_clip_006,218,0.426172,0.178694,0.491258,0.550722,10,3
1_clip_006,218,0.426172,0.178694,0.491258,0.550722,12,3
1_clip_006,218,0.426172,0.178694,0.491258,0.550722,14,3
1_clip_006,218,0.426172,0.178694,0.491258,0.550722,24,3
1_clip_006,218,0.426172,0.178694,0.491258,0.550722,6,3
1_clip_006,218,0.426172,0.178694,0.491258,0.550722,1,3
1_clip_006,218,0.426172,0.178694,0.491258,0.550722,19,3
1_clip_006,218,0.799367,0.000250,0.851336,0.246736,17,4
1_clip_006,218,0.799367,0.000250,0.851336,0.246736,10,4
1_clip_006,218,0.799367,0.000250,0.851336,0.246736,12,4
1_clip_006,218,0.799367,0.000250,0.851336,0.246736,14,4
1_clip_006,218,0.799367,0.000250,0.851336,0.246736,24,4
1_clip_006,218,0.799367,0.000250,0.851336,0.246736,6,4
1_clip_006,218,0.799367,0.000250,0.851336,0.246736,1,4
1_clip_006,218,0.799367,0.000250,0.851336,0.246736,19,4
1_clip_006,218,0.799367,0.000250,0.851336,0.246736,17,4
1_clip_006,218,0.799367,0.000250,0.851336,0.246736,10,4
1_clip_006,218,0.799367,0.000250,0.851336,0.246736,12,4
1_clip_006,218,0.799367,0.000250,0.851336,0.246736,14,4
1_clip_006,218,0.799367,0.000250,0.851336,0.246736,24,4
1_clip_006,218,0.799367,0.000250,0.851336,0.246736,6,4
1_clip_006,218,0.799367,0.000250,0.851336,0.246736,1,4
1_clip_006,218,0.799367,0.000250,0.851336,0.246736,19,4
1_clip_006,218,0.799367,0.000250,0.851336,0.246736,17,4
1_clip_006,218,0.799367,0.000250,0.851336,0.246736,10,4
1_clip_006,218,0.799367,0.000250,0.851336,0.246736,12,4
1_clip_006,218,0.799367,0.000250,0.851336,0.246736,14,4
1_clip_006,218,0.799367,0.000250,0.851336,0.246736,24,4
1_clip_006,218,0.799367,0.000250,0.851336,0.246736,6,4
1_clip_006,218,0.799367,0.000250,0.851336,0.246736,1,4
1_clip_006,218,0.799367,0.000250,0.851336,0.246736,19,4
1_clip_006,218,0.799367,0.000250,0.851336,0.246736,17,4
1_clip_006,218,0.799367,0.000250,0.851336,0.246736,10,4
1_clip_006,218,0.799367,0.000250,0.851336,0.246736,12,4
1_clip_006,218,0.799367,0.000250,0.851336,0.246736,14,4
1_clip_006,218,0.799367,0.000250,0.851336,0.246736,24,4
1_clip_006,218,0.799367,0.000250,0.851336,0.246736,6,4
1_clip_006,218,0.799367,0.000250,0.851336,0.246736,1,4
1_clip_006,218,0.799367,0.000250,0.851336,0.246736,19,4
1_clip_006,218,0.347672,0.257542,0.446711,0.660653,17,5
1_clip_006,218,0.347672,0.257542,0.446711,0.660653,10,5
1_clip_006,218,0.347672,0.257542,0.446711,0.660653,12,5
1_clip_006,218,0.347672,0.257542,0.446711,0.660653,14,5
1_clip_006,218,0.347672,0.257542,0.446711,0.660653,24,5
1_clip_006,218,0.347672,0.257542,0.446711,0.660653,6,5
1_clip_006,218,0.347672,0.257542,0.446711,0.660653,1,5
1_clip_006,218,0.347672,0.257542,0.446711,0.660653,19,5
1_clip_006,218,0.347672,0.257542,0.446711,0.660653,17,5
1_clip_006,218,0.347672,0.257542,0.446711,0.660653,10,5
1_clip_006,218,0.347672,0.257542,0.446711,0.660653,12,5
1_clip_006,218,0.347672,0.257542,0.446711,0.660653,14,5
1_clip_006,218,0.347672,0.257542,0.446711,0.660653,24,5
1_clip_006,218,0.347672,0.257542,0.446711,0.660653,6,5
1_clip_006,218,0.347672,0.257542,0.446711,0.660653,1,5
1_clip_006,218,0.347672,0.257542,0.446711,0.660653,19,5
1_clip_006,218,0.347672,0.257542,0.446711,0.660653,17,5
